id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365
1080867,Fully Furnished Basement Apartment,57811865410,unconfirmed,Dominik,Queens,Flushing,40.74028,-73.83168,TRUE,strict,Private room,2018,$606 ,$121 ,,1,,0.01,4,1,389
1081420,FLAT MACDONOUGH GARDEN,64718456383,unconfirmed,Ryan,Brooklyn,Bedford-Stuyvesant,40.68281,-73.93524,FALSE,moderate,Entire home/apt,2007,$853 ,$171 ,,124,,1.72,2,2,16
1081972,Light filled Williamsburg Apartment,28474746188,unconfirmed,Heather,Brooklyn,Williamsburg,40.71596,-73.93938,FALSE,strict,Entire home/apt,2011,$172 ,$34 ,,11,2/7/2019,0.11,3,1,325
1082524,Retreat in Williamsburg,22731046418,verified,Abraham,Brooklyn,Williamsburg,40.71492,-73.95935,TRUE,strict,Entire home/apt,2007,,$64 ,4,240,6/17/2019,2.19,3,1,337
1083076,NYC Zen,83696952551,verified,Amelia,,East Village,40.72354,-73.98295,FALSE,strict,Entire home/apt,2003,,$119 ,3,30,6/17/2019,0.28,5,1,344
1083629,Cozy BR in Wiliamsburg 3 Bedroom,26995415534,verified,Bruce,Brooklyn,Williamsburg,40.71165,-73.96087,FALSE,moderate,Private room,2003,"$1,133 ",$227 ,3,200,6/22/2019,1.86,5,4,166
1084181,Sunny Room in Old Historical Brooklyn Townhouse,7020663711,unconfirmed,Jessica,Brooklyn,Fort Greene,40.69101,-73.97312,TRUE,strict,Private room,2014,$162 ,$32 ,8,27,6/29/2019,1.05,4,5,18
1084733,Sun Filled Classic West Village Apt,45352858672,verified,Valeria,Manhattan,West Village,40.73474,-74.00101,FALSE,moderate,Private room,2009,$944 ,$189 ,4,79,6/22/2019,0.74,3,1,130
1085286,Lg Rm in Historic Prospect Heights,28372000134,unconfirmed,Wilson,Brooklyn,Prospect Heights,40.67386,-73.96641,TRUE,moderate,Private room,2009,$505 ,$101 ,15,9,10/5/2013,0.09,2,1,43
1085838,Classic Artist Loft Williamsburg,85684057000,verified,Mike,Brooklyn,Williamsburg,40.71536,-73.96057,TRUE,strict,Private room,2009,$113 ,$23 ,3,155,6/13/2019,1.61,2,1,18
1086390,,47292670441,unconfirmed,Dainton,Brooklyn,Prospect Heights,40.6741,-73.96595,FALSE,flexible,Entire home/apt,2020,$810 ,$162 ,15,4,8/27/2018,0.05,3,1,0
1086943,Private Bdrm/Bathrm. New! Elevator!,80380133240,unconfirmed,Audrey,Manhattan,East Harlem,40.79295,-73.93997,TRUE,moderate,Private room,2022,$370 ,$74 ,2,34,,0.32,5,1,373
1087495,"Sunny, clean 1 bdrm in W. Village",75987317883,verified,James,Manhattan,West Village,40.73226,-74.00401,,,Entire home/apt,2018,$738 ,$148 ,45,134,,1.24,3,1,426
1088047,Great location in Williamsburg,51756716507,unconfirmed,Roman,Brooklyn,Williamsburg,40.71363,-73.96398,,,Entire home/apt,2007,"$1,013 ",$203 ,6,27,,0.25,3,1,396
1088599,Light and Airy Upper East Side 1 BDR apartment,30351473270,unconfirmed,Kellan,Manhattan,Upper East Side,40.77711,-73.9527,,,Entire home/apt,2004,$464 ,$93 ,4,126,,1.16,1,2,280
1089152,Luxury Brownstone in Boerum Hill,22525653405,unconfirmed,Owen,Brooklyn,Boerum Hill,40.68559,-73.98094,,,Entire home/apt,2006,$744 ,$149 ,3,23,,0.27,2,1,419
1089704,CENTRAL PARK LOFT all for YOU,82585795978,verified,Eddy,Manhattan,Upper East Side,40.77456,-73.95323,,,Entire home/apt,2014,$764 ,$153 ,1,234,8/6/2019,2.6,5,2,353
1090256,Indie-Chic Share In Williamsburg,1595619477,unconfirmed,Darcy,,Williamsburg,40.71088,-73.95055,,,Private room,2022,"$1,020 ",$204 ,4,202,5/28/2019,1.86,5,2,377
1090809,"A room w/ a Manhattan view, longer stay",973585651,unconfirmed,Dominik,Queens,Sunnyside,40.74559,-73.92313,,,Private room,2018,$355 ,$71 ,30,28,12/4/2019,0.26,1,1,395
1091361,"Private, Large & Sunny 1BR w/W&D",86944769515,verified,Aldus,Brooklyn,Bedford-Stuyvesant,40.68306,-73.94659,,,Entire home/apt,2008,$244 ,$49 ,2,309,6/22/2019,,4,2,169
1091913,Luxurious Condo in DUBMO with View,20270952150,unconfirmed,Edith,Brooklyn,DUMBO,40.70207,-73.98571,TRUE,strict,Private room,2016,$385 ,$77 ,47,14,4/25/2021,,2,1,190
1092466,Charming & Cozy midtown loft any WEEK ENDS  !!!,3310140241,verified,Luke,Manhattan,Upper East Side,40.76123,-73.9642,FALSE,flexible,Entire home/apt,2021,$950 ,$190 ,81,4,9/23/2016,,1,1,335
1093018,* Spacious GARDEN Park Slope Duplex* 6 people max,61571782497,verified,Nicole,Brooklyn,Gowanus,40.66858,-73.99083,FALSE,strict,Entire home/apt,2021,$374 ,$75 ,144,80,6/7/2019,,2,1,52
1093570,Convenient cozy cheap apt Manhattan,29280666536,unconfirmed,Agata,Manhattan,Harlem,40.82704,-73.94907,FALSE,flexible,Entire home/apt,2011,$375 ,$75 ,371,2,2/11/2015,,4,1,70
1094122,Parlor Room In Victorian Townhouse,45745264571,,Heather,,Clinton Hill,40.68843,-73.96408,TRUE,strict,Private room,2004,$925 ,$185 ,149,294,6/24/2019,,3,3,311
1094675,House On Henry (2nd FLR Suite),44408473243,,James,Brooklyn,Carroll Gardens,40.6783,-74.00135,FALSE,moderate,Entire home/apt,2008,$842 ,$168 ,273,150,6/18/2019,1.4,5,3,141
1095227,New York room with a view,95792367490,,Dexter,Staten Island,St. George,40.64524,-74.08088,TRUE,strict,Private room,2003,"$1,015 ",$203 ,131,166,6/13/2019,1.66,4,1,-1
1095779,Sunny cozy room in Brklyn townhouse,29877853006,,Jared,Brooklyn,Bushwick,40.70641,-73.91765,FALSE,moderate,Private room,2014,$503 ,$101 ,275,47,6/19/2019,0.94,5,1,263
1096332,Room with a View,80294758485,,Eric,Bronx,Highbridge,40.83232,-73.93184,TRUE,flexible,Private room,2006,$483 ,$97 ,323,219,4/7/2019,2.04,1,3,200
1096884,Light+Open+Airy+Rustic+Modern Loft,33855109201,,Freddie,Brooklyn,Williamsburg,40.71045,-73.9677,FALSE,strict,Entire home/apt,2005,$176 ,$35 ,59,193,6/7/2016,1.78,4,1,219
1097436,West Inn 2 - East Village,56474290668,,Olivia,Manhattan,East Village,40.72518,-73.98034,FALSE,flexible,Private room,2020,$185 ,$37 ,99,84,6/23/2019,0.78,4,4,144
1097989,Financial District Luxury Loft,57567873573,verified,Amy,Manhattan,Financial District,40.70666,-74.01374,FALSE,strict,Entire home/apt,2022,$387 ,$77 ,268,114,6/20/2019,1.06,4,1,320
1098541,BROOKLYN VICTORIAN STYLE SUITE.....,83631499592,unconfirmed,Frederick,Brooklyn,Fort Greene,40.69098,-73.97113,FALSE,flexible,Private room,2008,"$1,155 ",$231 ,-10,213,6/24/2019,2,5,2,19
1099093,Your own Lovely West Village Studio,64716183027,verified,April,Manhattan,West Village,40.73756,-74.00405,FALSE,strict,Entire home/apt,2017,$665 ,$133 ,189,86,1/6/2019,0.8,1,1,293
1099645,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,13628045272,verified,Daniel,Manhattan,Harlem,40.81526,-73.94791,TRUE,strict,Entire home/apt,2013,$175 ,$35 ,30,80,5/26/2019,0.75,2,3,58
1100198,Greenwich Village Stylish Apartment,31589665723,unconfirmed,Jared,Manhattan,West Village,40.73423,-74.0046,TRUE,strict,Entire home/apt,2012,$408 ,$82 ,340,38,4/20/2016,0.36,1,1,163
1100750,Clean and Cozy Harlem Apartment,42380667906,verified,Ashton,Manhattan,Harlem,40.82374,-73.9373,FALSE,strict,Entire home/apt,2019,$601 ,$120 ,128,18,12/17/2018,1.79,3,1,240
1101302,"Fort Greene, Brooklyn: Center Bedroom",9549678609,unconfirmed,Adele,Brooklyn,Fort Greene,40.68863,-73.97691,FALSE,flexible,Private room,2011,$107 ,$21 ,350,206,6/30/2019,1.92,4,2,96
1101855,Beautiful Queens Brownstone! - 5BR,65716686884,unconfirmed,Brad,Queens,Ridgewood,40.70382,-73.89797,TRUE,flexible,Entire home/apt,2011,$724 ,$145 ,166,10,12/5/2019,0.11,4,5,300
1102407,Couldn't Be Closer To Columbia Uni,44580630332,unconfirmed,Bruce,Manhattan,Morningside Heights,40.80549,-73.95924,FALSE,strict,Private room,2019,$450 ,$90 ,110,122,5/14/2019,1.18,4,2,425
1102959,,35675205624,unconfirmed,Daniel,Brooklyn,Williamsburg,40.71627,-73.9587,FALSE,strict,Entire home/apt,2004,"$1,153 ",$231 ,57,33,8/4/2019,0.58,4,1,421
1103512,Park Slope haven 15 mins from Soho,36806839312,unconfirmed,Kelsey,Brooklyn,Park Slope,40.67994,-73.97863,FALSE,strict,Entire home/apt,2015,$327 ,$65 ,142,52,5/6/2019,0.5,4,1,83
1104064,SAFE  AND BEAUTIFUL ACCOMODATION,93242543275,verified,Natalie,Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,FALSE,strict,Private room,2015,$946 ,$189 ,366,126,5/19/2019,1.17,,4,332
1104616,Large Room in private Brownstone in Park Slope,25032439747,unconfirmed,Lana,Brooklyn,Prospect Heights,40.67868,-73.97307,FALSE,strict,Private room,2017,$498 ,$100 ,,51,6/24/2019,0.48,,3,271
1105168,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)",40177622054,unconfirmed,Victor,Manhattan,Upper East Side,40.76834,-73.95334,FALSE,flexible,Private room,2020,$720 ,$144 ,,199,6/24/2019,1.85,,1,156
1105721,"LARGE, COMFY 1BDR W/CHARACTER!!!",5715989004,verified,Edgar,Brooklyn,Bedford-Stuyvesant,40.68237,-73.9415,FALSE,flexible,Entire home/apt,2011,$174 ,$35 ,,30,2/3/2022,0.29,,1,
1106273,Chelsea Studio sublet 1 - 2 months,4828083235,verified,Antony,Manhattan,Chelsea,40.74031,-73.99999,TRUE,moderate,Entire home/apt,2021,$323 ,$65 ,,3,7/17/2015,0.03,,1,
1106825,LUX APT IN TIMES SQUARE NEW BUILDING,93725364475,unconfirmed,Aiden,Manhattan,Hell's Kitchen,40.76307,-73.99665,FALSE,moderate,Entire home/apt,,$539 ,$108 ,,41,6/26/2025,0.38,2,1,
1107378,Designer 1 BR Duplex w/ Terrace- Spectacular Views,11711269275,verified,Antony,Manhattan,Lower East Side,40.71882,-73.98852,FALSE,strict,Entire home/apt,,$232 ,$46 ,,109,6/15/2019,1.04,2,1,
1107930,Lovely Apt & Garden;  Legal;  Best Area; Amenities,47754762661,unconfirmed,Clark,Brooklyn,South Slope,40.6693,-73.98804,FALSE,flexible,Entire home/apt,,$968 ,$194 ,,151,6/22/2019,1.43,4,3,
1108482,1 Bedroom in 2 Bdrm Apt- Upper East,53580758729,unconfirmed,,Manhattan,Upper East Side,40.77333,-73.95199,FALSE,flexible,Private room,,$460 ,$92 ,14,0,,,1,2,
1109035,Lower East Side $57~/night,66711255974,verified,,Manhattan,Lower East Side,40.72319,-73.99201,FALSE,moderate,Private room,,$81 ,$16 ,1,285,6/22/2019,2.69,1,1,
1109587,Prime Location in Manhattan,47239505401,verified,,,Chelsea,40.74859,-73.99671,TRUE,flexible,Private room,,$267 ,$53 ,1,375,6/18/2019,3.52,3,1,
1110139,( F) Excellent/Pvt Rm,39463875808,unconfirmed,,Queens,Jamaica,40.67252,-73.76597,TRUE,moderate,Private room,,"$1,084 ",$217 ,2,52,5/20/2019,0.49,2,2,
1110691,"Quiet, sunny Midtown Manhattan apt.",72064826815,verified,,Manhattan,Hell's Kitchen,40.76244,-73.99271,TRUE,flexible,Entire home/apt,2013,$402 ,$80 ,5,10,1/7/2019,1.01,3,1,
1111244,Big Room/Washer-Dryer/Wifi/AC/JMZ,43945171386,verified,,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,,,Private room,,$457 ,$91 ,2,11,11/13/2017,0.48,3,1,
1111796,cozy studio with parking spot,16211727428,unconfirmed,Dale,Queens,Middle Village,40.71722,-73.87856,,,Entire home/apt,,$938 ,$188 ,30,33,9/5/2015,0.31,4,5,
1112348,Clean and convenient 2BR apartment,51018805199,unconfirmed,Lydia,Queens,Ridgewood,40.70234,-73.89816,,,Private room,,$405 ,$81 ,7,6,8/10/2015,0.06,3,5,420
1116214,Cozy bedroom by Yankee Stadium,30253075852,,Vincent,Bronx,Highbridge,40.83075,-73.93058,TRUE,flexible,Private room,2007,$538 ,$108 ,1,138,6/30/2019,1.45,1,3,138
1116767,Great apartment with private bathroom and entrance,50778476532,,Frederick,Manhattan,East Harlem,40.79958,-73.94275,FALSE,flexible,Private room,2007,$252 ,$50 ,5,204,6/23/2019,1.92,1,1,327
1117319,Private Garden Apt â€¢ New Renovation,760769897,,Ryan,Brooklyn,Williamsburg,40.71625,-73.93845,TRUE,moderate,Entire home/apt,2020,,$176 ,2,253,2/7/2019,3.04,3,1,124
1117871,Modern comfort in art infused landmark Brownstone,25801284480,,Tiana,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,TRUE,strict,Private room,2019,,$152 ,2,23,1/7/2019,0.22,5,1,137
1118424,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",62325020363,,Perkins,Manhattan,NoHo,40.72773,-73.99134,TRUE,flexible,Private room,2016,,$151 ,2,115,5/12/2018,1.17,2,1,192
1118976,Sleek & Comfortable Soho Apt,47502993049,,Brown,Manhattan,West Village,40.72861,-74.0049,FALSE,moderate,Entire home/apt,2006,,$48 ,5,129,5/19/2019,,2,1,81
1119528,Spacious Williamsburg Share w/ LOFT BED,21636248705,verified,Perry,Brooklyn,Williamsburg,40.70979,-73.95162,FALSE,strict,Private room,2017,$131 ,$26 ,4,82,10/6/2019,,4,2,361
1120081,Cozy 2 br in sunny Fort Greene apt,30191089894,unconfirmed,Andrews,Brooklyn,Fort Greene,40.68656,-73.97525,FALSE,strict,Private room,2005,$444 ,$89 ,3,37,12/31/2018,0.35,1,1,341
1120633,Cozy East Village Railroad 1 Bed!,79861348248,verified,Cooper,Manhattan,East Village,40.72752,-73.98432,FALSE,strict,Entire home/apt,2010,"$1,089 ",$218 ,1,204,1/7/2019,2.04,5,1,353
1121185,1 Bedroom Loft w/ Private Roof Deck,11696098683,unconfirmed,Foster,Brooklyn,Greenpoint,40.729,-73.95829,TRUE,strict,Entire home/apt,2017,$518 ,$104 ,2,69,6/13/2019,0.65,2,1,213
1121737,City Room - Private & Comfy Bedroom,38264908739,verified,Morrison,Manhattan,Harlem,40.81219,-73.94499,TRUE,strict,Private room,2010,$220 ,$44 ,1,192,,1.84,5,5,137
1122290,Elegant NYC Pad,49921339869,unconfirmed,Bennett,Queens,Ditmars Steinway,40.77185,-73.90502,TRUE,moderate,Entire home/apt,2016,"$1,133 ",$227 ,2,17,,0.16,3,1,336
1122842,"Clean & bright 1BR in Cobble Hill, GREAT location!",38579657286,unconfirmed,Baker,Brooklyn,Cobble Hill,40.68926,-73.99386,TRUE,strict,Entire home/apt,2021,$316 ,$63 ,2,222,,2.12,2,1,23
1123394,"Modern, Large East Village Loft",13467711251,unconfirmed,Spencer,Manhattan,East Village,40.72821,-73.98701,TRUE,flexible,Entire home/apt,2015,$396 ,$79 ,3,205,6/23/2019,1.96,4,1,19
1123947,"Great new apt, close to everything",79638424542,verified,Ross,Manhattan,Hell's Kitchen,40.7672,-73.98508,FALSE,flexible,Entire home/apt,2020,$813 ,$163 ,3,94,9/6/2019,0.96,5,1,395
1124499,Quiet & Clean Retreat in the City,18399221085,unconfirmed,Rogers,Manhattan,East Village,40.73012,-73.99053,FALSE,moderate,Entire home/apt,2017,$111 ,$22 ,3,7,5/24/2019,0.07,3,1,410
1125051,Stylish Large Gramercy Loft!,80178020812,unconfirmed,Martin,Manhattan,Flatiron District,40.7403,-73.98498,TRUE,strict,Entire home/apt,2020,$908 ,$182 ,2,108,6/30/2019,1.09,2,1,78
1125604,The Brownstone-Luxury 1 Bd Apt/NYC,95734990661,verified,Dixon,Manhattan,Harlem,40.80931,-73.94343,TRUE,moderate,Entire home/apt,2008,$823 ,$165 ,3,222,6/26/2019,2.1,5,2,188
1126156,PRIVATE Room on Historic Sugar Hill,46480721644,unconfirmed,Allen,Manhattan,Harlem,40.8251,-73.94287,TRUE,flexible,Private room,2011,$186 ,$37 ,1,458,3/7/2019,4.58,4,2,338
1126708,South Slope Green,20576025416,verified,Murphy,Brooklyn,Windsor Terrace,40.6585,-73.98397,FALSE,strict,Private room,2021,$84 ,$17 ,2,21,5/17/2019,0.26,1,1,66
1127260,"17 Flr. Manhattan Views, Nr. Subway",81471714501,unconfirmed,Clark,Manhattan,Roosevelt Island,40.76193,-73.9501,FALSE,moderate,Private room,2018,$241 ,$48 ,7,17,8/5/2019,0.3,4,1,322
1127813,"Spacious 1BR, Adorable Clean Quiet",5961679794,verified,Montgomery,Manhattan,Lower East Side,40.72052,-73.98589,FALSE,strict,Entire home/apt,2017,$54 ,$11 ,3,41,2/1/2019,0.39,3,1,322
1128365,"Nice, clean, safe, convenient 3BR",41153188173,unconfirmed,Fowler,Queens,Ridgewood,40.70411,-73.89934,TRUE,strict,Entire home/apt,2020,$656 ,$131 ,14,1,3/4/2022,0.01,5,5,80
1128917,Franklin St Flat in Trendy Greenpoint Brooklyn,25015494698,unconfirmed,Payne,Brooklyn,Greenpoint,40.73401,-73.95967,TRUE,flexible,Entire home/apt,2018,$509 ,$102 ,2,69,5/19/2019,0.67,5,1,146
1129470,"Artistic, Cozy, and Spacious w/ Patio! Sleeps 5",14920488865,unconfirmed,Adams,Manhattan,Chinatown,40.71756,-73.99503,FALSE,flexible,Entire home/apt,2016,"$1,198 ",$240 ,4,18,1/7/2019,0.18,5,2,382
1132231,City Room - Private Luxury Suite,34228394206,verified,Clark,Manhattan,Harlem,40.8118,-73.94434,TRUE,moderate,Private room,2011,"$1,127 ",$225 ,1,189,11/6/2019,1.82,3,5,83
1132783,Private Room/bath Luxurious Harlem,6289503909,unconfirmed,Payne,Manhattan,Harlem,40.81583,-73.94707,FALSE,flexible,Private room,,$137 ,$27 ,2,1,7/10/2018,0.11,4,1,173
1133336,The gem of the East Village,73371624660,verified,Russell,Manhattan,East Village,40.72654,-73.98049,TRUE,flexible,Entire home/apt,,$138 ,$28 ,2,127,6/20/2019,1.22,4,1,386
1133888,"Bright and spacious, garden below!",38278567651,unconfirmed,Cooper,Manhattan,Upper West Side,40.80021,-73.96071,FALSE,moderate,Entire home/apt,,$597 ,$119 ,4,4,8/25/2017,0.04,3,1,201
1134440,ACCOMMODATIONS GALORE #2,81849555528,verified,Richardson,,East Harlem,40.80942,-73.93936,FALSE,flexible,Entire home/apt,,$252 ,$50 ,3,135,6/20/2019,1.3,1,3,109
1134993,Colorful Private One Bedroom Apt,39174831196,verified,Allen,Manhattan,Little Italy,40.71961,-73.9954,TRUE,flexible,Entire home/apt,,$959 ,$192 ,2,21,12/12/2015,0.2,5,1,12
1135545,Huge Chelsea Loft,27743402115,verified,Thomas,Manhattan,Chelsea,40.74358,-74.00027,FALSE,flexible,Entire home/apt,2006,$595 ,$119 ,2,35,7/27/2017,0.34,1,1,0
1136097,Great room in great location,27437089550,unconfirmed,Tucker,Manhattan,Harlem,40.80335,-73.9575,FALSE,moderate,Private room,2010,"$1,076 ",$215 ,14,10,1/6/2019,2.21,3,2,319
1136650,Exclusive Room with Private Bath in  LES,6670990373,unconfirmed,Warren,Manhattan,Chinatown,40.71445,-73.9908,FALSE,strict,Private room,2008,$956 ,$191 ,4,171,6/23/2019,1.8,5,2,50
1137202,"Quiet, clean midtown apt w. elevato",56864395436,unconfirmed,Taylor,Manhattan,Midtown,40.75749,-73.96897,TRUE,moderate,Entire home/apt,2015,$81 ,$16 ,200,92,4/30/2019,0.9,1,1,118
1137754,BK Sweet Suite w/Kitchen&FullBath,95787147567,unconfirmed,Mason,Brooklyn,East Flatbush,40.64446,-73.9503,TRUE,strict,Entire home/apt,2011,$472 ,$94 ,3,238,6/14/2019,2.3,,1,350
1138306,Great East Village Apartment Rental,68034176973,unconfirmed,Hunt,Manhattan,East Village,40.7268,-73.99079,TRUE,moderate,Entire home/apt,2018,"$1,058 ",$212 ,50,56,5/26/2019,0.58,,1,85
1138859,BROWNSTONE SUNDRENCHED BEAUTY,49595827306,,Richardson,,Bushwick,40.688,-73.9171,TRUE,moderate,Entire home/apt,2022,"$1,028 ",$206 ,3,111,,2.13,,1,150
1139411,A SpeciaL!! Private Room in NY,59031426800,,Taylor,Staten Island,Tompkinsville,40.63536,-74.08537,TRUE,flexible,Private room,2006,$725 ,$145 ,2,193,,,,6,138
1139963,B NYC Staten Alternative...,13992927619,,Fowler,Staten Island,Tompkinsville,40.63627,-74.08543,TRUE,strict,Private room,2017,$784 ,$157 ,2,147,,,,6,-1
1140516,C Private Room By The Ferry,86997411863,,Murphy,Staten Island,Tompkinsville,40.63518,-74.08546,TRUE,flexible,Private room,2022,$593 ,$119 ,2,177,,,,6,313
1141068,Smallest House In The Village,13282897809,,Rogers,Manhattan,East Village,40.72477,-73.98161,TRUE,strict,Entire home/apt,2014,"$1,067 ",$213 ,3,185,5/24/2019,,4,2,248
1141620,Beautiful modern studio apartment in heart of NYC,94532787850,,Davis,Manhattan,Chelsea,40.74238,-73.99567,FALSE,strict,Entire home/apt,2008,$794 ,$159 ,9,62,6/21/2019,,2,2,80
1142173,Beautiful Landmarked Duplex,87944779917,,Baker,Brooklyn,Greenpoint,40.72945,-73.95511,TRUE,moderate,Entire home/apt,2008,$842 ,$168 ,3,124,6/16/2058,1.22,4,3,230
1142725,BROOKLYN > Guest Room w/ Queen Bed in Williamsburg,97374363906,verified,Richardson,Brooklyn,Williamsburg,40.70763,-73.95177,FALSE,moderate,Private room,2019,"$1,164 ",$233 ,2,181,6/23/2019,1.77,1,2,145
1143277,D Private Che@p Room 2 Explore NYC,60931330665,verified,Lloyd,Staten Island,Tompkinsville,40.63481,-74.08519,FALSE,moderate,Private room,2010,"$1,032 ",$206 ,2,333,2/7/2019,3.19,5,6,
1143829,Safe cute near subway& Manhattan NY NY retro style,3323425751,unconfirmed,Perry,Queens,Astoria,40.75384,-73.91433,TRUE,flexible,Entire home/apt,2005,$545 ,$109 ,5,441,6/24/2019,4.5,5,1,
1144382,Large and Cozy Private Bedroom,87014850347,unconfirmed,Richardson,Brooklyn,Kensington,40.64106,-73.97426,FALSE,flexible,Private room,2013,$786 ,$157 ,1,45,5/16/2019,0.46,4,2,
1144934,Small tidy bedroom in duplex,40815560652,unconfirmed,Brown,Brooklyn,Park Slope,40.66793,-73.98327,FALSE,flexible,Private room,2018,$114 ,$23 ,14,9,8/29/2016,0.09,5,2,
1145486,LL3,21787820811,verified,Foster,Bronx,Clason Point,40.81309,-73.85514,TRUE,moderate,Private room,2005,$643 ,$129 ,2,0,,,1,7,
1146039,DOMINIQUE'S NY mini efficiency* wifi*metro*quiet,73292273095,verified,Hamilton,,Eastchester,40.88057,-73.83572,TRUE,flexible,Entire home/apt,2016,$909 ,$182 ,2,38,6/27/2019,0.5,4,13,
1146591,"Private, Large & Sunny Top Floor Apt  w/W&D",4292764830,verified,Reed,Brooklyn,Bedford-Stuyvesant,40.68236,-73.94314,FALSE,flexible,Entire home/apt,2007,$841 ,$168 ,399,248,6/25/2019,2.39,4,2,
1147143,Cottage in the Village,65603422910,verified,Lloyd,Manhattan,East Village,40.72185,-73.98246,TRUE,moderate,Entire home/apt,2019,$73 ,$15 ,5,143,6/19/2019,1.38,1,2,
1147696,BEDROOM1 FOR RENT 10min from Manhan,20568220502,unconfirmed,Tucker,Brooklyn,Bedford-Stuyvesant,40.68503,-73.95385,TRUE,strict,Private room,2019,"$1,143 ",$229 ,3,36,8/19/2018,0.41,5,4,
1148248,"HOSTING YOUR  SUNNY, SPACIOUS NYC ROOM",84001079377,verified,,Manhattan,Inwood,40.86648,-73.9263,FALSE,strict,Private room,2003,$373 ,$75 ,7,0,,,,2,
1148800,Williamsburg near soho. / loftbed,7621262871,unconfirmed,,Brooklyn,Williamsburg,40.7069,-73.95467,TRUE,moderate,Private room,2013,$572 ,$114 ,17,14,7/1/2019,0.14,,4,
1149352,Prime East Village 1 Bedroom,28535518402,unconfirmed,,Manhattan,East Village,40.72807,-73.98594,TRUE,flexible,Entire home/apt,2012,$136 ,$27 ,3,0,,,,1,
1149905,BROOKLYN  STUDIO APARTMENT,73297206234,unconfirmed,,Brooklyn,Crown Heights,40.6778,-73.94339,TRUE,moderate,Private room,2007,$383 ,$77 ,3,279,6/24/2019,2.69,,1,
1153219,Charming UWS Treehouse Apt,37061887763,verified,Owens,Manhattan,Upper West Side,40.77956,-73.98098,FALSE,strict,Entire home/apt,2022,"$1,127 ",$225 ,2,210,6/7/2019,2.1,2,1,267
1153771,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,11267838049,unconfirmed,Miller,Brooklyn,Bedford-Stuyvesant,40.68276,-73.95264,TRUE,strict,Private room,2015,$368 ,$74 ,5,64,5/1/2019,0.67,5,1,300
