id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,total_cost
1068717,3 Story Town House in Park Slope,9853816495,Unknown,Darcy,Brooklyn,South Slope,40.66499,-73.97925,True,strict,Entire home/apt,2021.0,996.0,199.0,2.0,16.0,2018-12-30 00:00:00,0.24,0.0,1.0,146.0,1195.0
1069269,apartment next to Central park,65890112273,Unknown,Aida,Manhattan,Upper West Side,40.77842,-73.97556,True,flexible,Entire home/apt,2008.0,788.0,158.0,7.0,13.0,2019-06-26 00:00:00,0.12,0.0,1.0,243.0,946.0
1069821,East Village Sanctuary,21125900343,unconfirmed,Jasmine,Manhattan,East Village,40.72245,-73.98527,True,flexible,Entire home/apt,2013.0,1105.0,221.0,4.0,25.0,2021-10-12 00:00:00,0.23,1.0,1.0,425.0,1326.0
1070374,Large 1  BR in a 3 BR Brooklyn apt. next to Q Trn.,63113999922,verified,Robert,Brooklyn,Prospect-Lefferts Gardens,40.65593,-73.96053,True,moderate,Private room,2015.0,1109.0,222.0,2.0,9.0,2018-05-10 00:00:00,0.08,4.0,1.0,113.0,1331.0
1070926,Modern Apt with Spectacular Views,96956465387,verified,Lucas,Brooklyn,Williamsburg,40.71923,-73.96468,True,strict,Private room,2004.0,659.0,132.0,1.0,9.0,2021-09-18 00:00:00,0.08,4.0,1.0,260.0,791.0
1071478,Garden studio in the Upper East Sid,77172555024,unconfirmed,Miller,Manhattan,Upper East Side,40.778,-73.94822,False,strict,Entire home/apt,2007.0,571.0,114.0,5.0,21.0,2024-08-15 00:00:00,0.19,4.0,1.0,395.0,685.0
1072030,Secluded Master Bedroom in Beautiful Huge Apt,44493053522,verified,Dexter,Manhattan,Washington Heights,40.85879,-73.93128,True,flexible,Private room,2010.0,736.0,147.0,15.0,36.0,2017-08-17 00:00:00,0.33,5.0,1.0,266.0,883.0
1072583,B & B Room 1,46312284523,verified,Darcy,Brooklyn,Bedford-Stuyvesant,40.68332,-73.9547,True,moderate,Private room,2013.0,946.0,189.0,3.0,63.0,2019-05-14 00:00:00,0.58,1.0,1.0,58.0,1135.0
1073135,ACCOMMODATIONS GALORE #1,90525781448,unconfirmed,Daniel,Manhattan,Harlem,40.81618,-73.94894,True,flexible,Entire home/apt,2005.0,449.0,90.0,3.0,155.0,2019-06-20 00:00:00,1.42,3.0,3.0,410.0,539.0
1073687,Sunny Room in New Condo,35058485479,verified,Victoria,Brooklyn,Clinton Hill,40.68414,-73.96351,False,moderate,Private room,2018.0,930.0,186.0,3.0,260.0,2019-03-07 00:00:00,2.35,4.0,1.0,388.0,1116.0
1074240,Stylish & Sleek Apartment Near SoHo!,24559680874,verified,Brooke,Manhattan,East Village,40.72392,-73.99143,False,strict,Entire home/apt,2006.0,329.0,66.0,5.0,73.0,2019-06-25 00:00:00,0.66,4.0,1.0,13.0,395.0
1074792,NYC artistsâ€™ loft with roof deck,48867545848,verified,Lilianna,Brooklyn,Greenpoint,40.73494,-73.9503,False,flexible,Private room,2006.0,1125.0,225.0,3.0,193.0,2019-05-20 00:00:00,1.86,2.0,1.0,62.0,1350.0
1075344,Unique & Charming small 1br Apt. LES,77518406270,unconfirmed,Unknown,Manhattan,Lower East Side,40.71341,-73.98856,False,moderate,Entire home/apt,2013.0,1099.0,220.0,3.0,32.0,2019-06-14 00:00:00,0.29,5.0,1.0,62.0,1319.0
1075897,Most Central Location!,53246473793,unconfirmed,Unknown,Manhattan,Hell's Kitchen,40.76754,-73.98399,False,strict,Private room,2013.0,256.0,51.0,2.0,50.0,2019-05-26 00:00:00,0.45,2.0,3.0,366.0,307.0
1076449,2000 SF 3br 2bath West Village private  townhouse,80835835733,unconfirmed,Unknown,Manhattan,West Village,40.73442,-74.00303,False,strict,Entire home/apt,2013.0,263.0,53.0,29.0,26.0,2019-01-07 00:00:00,0.25,5.0,1.0,338.0,316.0
1077001,Sanctuary in East Flatbush,41763838164,unconfirmed,Anna,Brooklyn,Flatlands,40.63188,-73.93248,True,moderate,Private room,2020.0,96.0,19.0,2.0,2.0,2019-01-01 00:00:00,0.02,4.0,1.0,334.0,115.0
1077553,Room with En Suite Bathroom & Deck,80213101260,verified,Dominik,Brooklyn,Clinton Hill,40.6873,-73.9634,True,strict,Private room,2021.0,1192.0,238.0,3.0,426.0,2019-06-24 00:00:00,3.89,3.0,3.0,92.0,1430.0
1078106,FLAT MACDONOUGH,12359551036,unconfirmed,Frederick,Brooklyn,Bedford-Stuyvesant,40.68296,-73.93662,False,flexible,Entire home/apt,2010.0,593.0,119.0,3.0,227.0,2019-06-23 00:00:00,2.09,5.0,2.0,-10.0,712.0
1078658,Huge Private  Floor at The Waverly,6534696854,verified,Adrian,Brooklyn,Clinton Hill,40.6863,-73.96765,True,flexible,Private room,2012.0,490.0,98.0,3.0,84.0,Unknown,0.77,2.0,3.0,378.0,588.0
1079210,"Modern Greenpoint, Brooklyn Apt",63891709973,verified,Martin,Brooklyn,Greenpoint,40.73409,-73.95348,False,moderate,Entire home/apt,2016.0,488.0,98.0,3.0,0.0,Unknown,0.03,4.0,1.0,325.0,586.0
1079763,"Sun-drenched, artsy modernist 1 BDRM duplex",83716006050,unconfirmed,Kellan,Brooklyn,Williamsburg,40.71561,-73.94835,True,moderate,Entire home/apt,2004.0,658.0,132.0,3.0,10.0,Unknown,0.1,5.0,1.0,-2.0,790.0
1080315,"Sunny, Cobble Hill Apartment",82129516523,unconfirmed,Hailey,Brooklyn,Cobble Hill,40.6857,-73.99183,False,flexible,Entire home/apt,2017.0,1109.0,222.0,3.0,4.0,Unknown,0.04,3.0,1.0,351.0,1331.0
1080867,Fully Furnished Basement Apartment,57811865410,unconfirmed,Dominik,Queens,Flushing,40.74028,-73.83168,True,strict,Private room,2018.0,606.0,121.0,3.0,1.0,Unknown,0.01,4.0,1.0,389.0,727.0
1081420,FLAT MACDONOUGH GARDEN,64718456383,unconfirmed,Ryan,Brooklyn,Bedford-Stuyvesant,40.68281,-73.93524,False,moderate,Entire home/apt,2007.0,853.0,171.0,3.0,124.0,Unknown,1.72,2.0,2.0,16.0,1024.0
1081972,Light filled Williamsburg Apartment,28474746188,unconfirmed,Heather,Brooklyn,Williamsburg,40.71596,-73.93938,False,strict,Entire home/apt,2011.0,172.0,34.0,3.0,11.0,2019-02-07 00:00:00,0.11,3.0,1.0,325.0,206.0
1082524,Retreat in Williamsburg,22731046418,verified,Abraham,Brooklyn,Williamsburg,40.71492,-73.95935,True,strict,Entire home/apt,2007.0,619.0,64.0,4.0,240.0,2019-06-17 00:00:00,2.19,3.0,1.0,337.0,683.0
1083076,NYC Zen,83696952551,verified,Amelia,Unknown,East Village,40.72354,-73.98295,False,strict,Entire home/apt,2003.0,619.0,119.0,3.0,30.0,2019-06-17 00:00:00,0.28,5.0,1.0,344.0,738.0
1083629,Cozy BR in Wiliamsburg 3 Bedroom,26995415534,verified,Bruce,Brooklyn,Williamsburg,40.71165,-73.96087,False,moderate,Private room,2003.0,1133.0,227.0,3.0,200.0,2019-06-22 00:00:00,1.86,5.0,4.0,166.0,1360.0
1084181,Sunny Room in Old Historical Brooklyn Townhouse,7020663711,unconfirmed,Jessica,Brooklyn,Fort Greene,40.69101,-73.97312,True,strict,Private room,2014.0,162.0,32.0,8.0,27.0,2019-06-29 00:00:00,1.05,4.0,5.0,18.0,194.0
1084733,Sun Filled Classic West Village Apt,45352858672,verified,Valeria,Manhattan,West Village,40.73474,-74.00101,False,moderate,Private room,2009.0,944.0,189.0,4.0,79.0,2019-06-22 00:00:00,0.74,3.0,1.0,130.0,1133.0
1085286,Lg Rm in Historic Prospect Heights,28372000134,unconfirmed,Wilson,Brooklyn,Prospect Heights,40.67386,-73.96641,True,moderate,Private room,2009.0,505.0,101.0,15.0,9.0,2013-10-05 00:00:00,0.09,2.0,1.0,43.0,606.0
1085838,Classic Artist Loft Williamsburg,85684057000,verified,Mike,Brooklyn,Williamsburg,40.71536,-73.96057,True,strict,Private room,2009.0,113.0,23.0,3.0,155.0,2019-06-13 00:00:00,1.61,2.0,1.0,18.0,136.0
1086390,Unknown,47292670441,unconfirmed,Dainton,Brooklyn,Prospect Heights,40.6741,-73.96595,False,flexible,Entire home/apt,2020.0,810.0,162.0,15.0,4.0,2018-08-27 00:00:00,0.05,3.0,1.0,0.0,972.0
1086943,Private Bdrm/Bathrm. New! Elevator!,80380133240,unconfirmed,Audrey,Manhattan,East Harlem,40.79295,-73.93997,True,moderate,Private room,2022.0,370.0,74.0,2.0,34.0,Unknown,0.32,5.0,1.0,373.0,444.0
1087495,"Sunny, clean 1 bdrm in W. Village",75987317883,verified,James,Manhattan,West Village,40.73226,-74.00401,Unknown,Unknown,Entire home/apt,2018.0,738.0,148.0,45.0,134.0,Unknown,1.24,3.0,1.0,426.0,886.0
1088047,Great location in Williamsburg,51756716507,unconfirmed,Roman,Brooklyn,Williamsburg,40.71363,-73.96398,Unknown,Unknown,Entire home/apt,2007.0,1013.0,203.0,6.0,27.0,Unknown,0.25,3.0,1.0,396.0,1216.0
1088599,Light and Airy Upper East Side 1 BDR apartment,30351473270,unconfirmed,Kellan,Manhattan,Upper East Side,40.77711,-73.9527,Unknown,Unknown,Entire home/apt,2004.0,464.0,93.0,4.0,126.0,Unknown,1.16,1.0,2.0,280.0,557.0
1089152,Luxury Brownstone in Boerum Hill,22525653405,unconfirmed,Owen,Brooklyn,Boerum Hill,40.68559,-73.98094,Unknown,Unknown,Entire home/apt,2006.0,744.0,149.0,3.0,23.0,Unknown,0.27,2.0,1.0,419.0,893.0
1089704,CENTRAL PARK LOFT all for YOU,82585795978,verified,Eddy,Manhattan,Upper East Side,40.77456,-73.95323,Unknown,Unknown,Entire home/apt,2014.0,764.0,153.0,1.0,234.0,2019-08-06 00:00:00,2.6,5.0,2.0,353.0,917.0
1090256,Indie-Chic Share In Williamsburg,1595619477,unconfirmed,Darcy,Unknown,Williamsburg,40.71088,-73.95055,Unknown,Unknown,Private room,2022.0,1020.0,204.0,4.0,202.0,2019-05-28 00:00:00,1.86,5.0,2.0,377.0,1224.0
1090809,"A room w/ a Manhattan view, longer stay",973585651,unconfirmed,Dominik,Queens,Sunnyside,40.74559,-73.92313,Unknown,Unknown,Private room,2018.0,355.0,71.0,30.0,28.0,2019-12-04 00:00:00,0.26,1.0,1.0,395.0,426.0
1091361,"Private, Large & Sunny 1BR w/W&D",86944769515,verified,Aldus,Brooklyn,Bedford-Stuyvesant,40.68306,-73.94659,Unknown,Unknown,Entire home/apt,2008.0,244.0,49.0,2.0,309.0,2019-06-22 00:00:00,0.0,4.0,2.0,169.0,293.0
1091913,Luxurious Condo in DUBMO with View,20270952150,unconfirmed,Edith,Brooklyn,DUMBO,40.70207,-73.98571,True,strict,Private room,2016.0,385.0,77.0,47.0,14.0,2021-04-25 00:00:00,0.0,2.0,1.0,190.0,462.0
1092466,Charming & Cozy midtown loft any WEEK ENDS  !!!,3310140241,verified,Luke,Manhattan,Upper East Side,40.76123,-73.9642,False,flexible,Entire home/apt,2021.0,950.0,190.0,81.0,4.0,2016-09-23 00:00:00,0.0,1.0,1.0,335.0,1140.0
1093018,* Spacious GARDEN Park Slope Duplex* 6 people max,61571782497,verified,Nicole,Brooklyn,Gowanus,40.66858,-73.99083,False,strict,Entire home/apt,2021.0,374.0,75.0,144.0,80.0,2019-06-07 00:00:00,0.0,2.0,1.0,52.0,449.0
1093570,Convenient cozy cheap apt Manhattan,29280666536,unconfirmed,Agata,Manhattan,Harlem,40.82704,-73.94907,False,flexible,Entire home/apt,2011.0,375.0,75.0,371.0,2.0,2015-02-11 00:00:00,0.0,4.0,1.0,70.0,450.0
1094122,Parlor Room In Victorian Townhouse,45745264571,Unknown,Heather,Unknown,Clinton Hill,40.68843,-73.96408,True,strict,Private room,2004.0,925.0,185.0,149.0,294.0,2019-06-24 00:00:00,0.0,3.0,3.0,311.0,1110.0
1094675,House On Henry (2nd FLR Suite),44408473243,Unknown,James,Brooklyn,Carroll Gardens,40.6783,-74.00135,False,moderate,Entire home/apt,2008.0,842.0,168.0,273.0,150.0,2019-06-18 00:00:00,1.4,5.0,3.0,141.0,1010.0
1095227,New York room with a view,95792367490,Unknown,Dexter,Staten Island,St. George,40.64524,-74.08088,True,strict,Private room,2003.0,1015.0,203.0,131.0,166.0,2019-06-13 00:00:00,1.66,4.0,1.0,-1.0,1218.0
1095779,Sunny cozy room in Brklyn townhouse,29877853006,Unknown,Jared,Brooklyn,Bushwick,40.70641,-73.91765,False,moderate,Private room,2014.0,503.0,101.0,275.0,47.0,2019-06-19 00:00:00,0.94,5.0,1.0,263.0,604.0
1096332,Room with a View,80294758485,Unknown,Eric,Bronx,Highbridge,40.83232,-73.93184,True,flexible,Private room,2006.0,483.0,97.0,323.0,219.0,2019-04-07 00:00:00,2.04,1.0,3.0,200.0,580.0
1096884,Light+Open+Airy+Rustic+Modern Loft,33855109201,Unknown,Freddie,Brooklyn,Williamsburg,40.71045,-73.9677,False,strict,Entire home/apt,2005.0,176.0,35.0,59.0,193.0,2016-06-07 00:00:00,1.78,4.0,1.0,219.0,211.0
1097436,West Inn 2 - East Village,56474290668,Unknown,Olivia,Manhattan,East Village,40.72518,-73.98034,False,flexible,Private room,2020.0,185.0,37.0,99.0,84.0,2019-06-23 00:00:00,0.78,4.0,4.0,144.0,222.0
1097989,Financial District Luxury Loft,57567873573,verified,Amy,Manhattan,Financial District,40.70666,-74.01374,False,strict,Entire home/apt,2022.0,387.0,77.0,268.0,114.0,2019-06-20 00:00:00,1.06,4.0,1.0,320.0,464.0
1098541,BROOKLYN VICTORIAN STYLE SUITE.....,83631499592,unconfirmed,Frederick,Brooklyn,Fort Greene,40.69098,-73.97113,False,flexible,Private room,2008.0,1155.0,231.0,-10.0,213.0,2019-06-24 00:00:00,2.0,5.0,2.0,19.0,1386.0
1099093,Your own Lovely West Village Studio,64716183027,verified,April,Manhattan,West Village,40.73756,-74.00405,False,strict,Entire home/apt,2017.0,665.0,133.0,189.0,86.0,2019-01-06 00:00:00,0.8,1.0,1.0,293.0,798.0
1099645,ACCOMMODATIONS GALORE#3. 1-5 GUESTS,13628045272,verified,Daniel,Manhattan,Harlem,40.81526,-73.94791,True,strict,Entire home/apt,2013.0,175.0,35.0,30.0,80.0,2019-05-26 00:00:00,0.75,2.0,3.0,58.0,210.0
1100198,Greenwich Village Stylish Apartment,31589665723,unconfirmed,Jared,Manhattan,West Village,40.73423,-74.0046,True,strict,Entire home/apt,2012.0,408.0,82.0,340.0,38.0,2016-04-20 00:00:00,0.36,1.0,1.0,163.0,490.0
1100750,Clean and Cozy Harlem Apartment,42380667906,verified,Ashton,Manhattan,Harlem,40.82374,-73.9373,False,strict,Entire home/apt,2019.0,601.0,120.0,128.0,18.0,2018-12-17 00:00:00,1.79,3.0,1.0,240.0,721.0
1101302,"Fort Greene, Brooklyn: Center Bedroom",9549678609,unconfirmed,Adele,Brooklyn,Fort Greene,40.68863,-73.97691,False,flexible,Private room,2011.0,107.0,21.0,350.0,206.0,2019-06-30 00:00:00,1.92,4.0,2.0,96.0,128.0
1101855,Beautiful Queens Brownstone! - 5BR,65716686884,unconfirmed,Brad,Queens,Ridgewood,40.70382,-73.89797,True,flexible,Entire home/apt,2011.0,724.0,145.0,166.0,10.0,2019-12-05 00:00:00,0.11,4.0,5.0,300.0,869.0
1102407,Couldn't Be Closer To Columbia Uni,44580630332,unconfirmed,Bruce,Manhattan,Morningside Heights,40.80549,-73.95924,False,strict,Private room,2019.0,450.0,90.0,110.0,122.0,2019-05-14 00:00:00,1.18,4.0,2.0,425.0,540.0
1102959,Unknown,35675205624,unconfirmed,Daniel,Brooklyn,Williamsburg,40.71627,-73.9587,False,strict,Entire home/apt,2004.0,1153.0,231.0,57.0,33.0,2019-08-04 00:00:00,0.58,4.0,1.0,421.0,1384.0
1103512,Park Slope haven 15 mins from Soho,36806839312,unconfirmed,Kelsey,Brooklyn,Park Slope,40.67994,-73.97863,False,strict,Entire home/apt,2015.0,327.0,65.0,142.0,52.0,2019-05-06 00:00:00,0.5,4.0,1.0,83.0,392.0
1104064,SAFE  AND BEAUTIFUL ACCOMODATION,93242543275,verified,Natalie,Brooklyn,Bedford-Stuyvesant,40.67992,-73.9475,False,strict,Private room,2015.0,946.0,189.0,366.0,126.0,2019-05-19 00:00:00,1.17,0.0,4.0,332.0,1135.0
1104616,Large Room in private Brownstone in Park Slope,25032439747,unconfirmed,Lana,Brooklyn,Prospect Heights,40.67868,-73.97307,False,strict,Private room,2017.0,498.0,100.0,3.0,51.0,2019-06-24 00:00:00,0.48,0.0,3.0,271.0,598.0
1105168,"NEW YORK CITY, 1 BDRM.(NEAR CENTRAL PARK & METRO)",40177622054,unconfirmed,Victor,Manhattan,Upper East Side,40.76834,-73.95334,False,flexible,Private room,2020.0,720.0,144.0,3.0,199.0,2019-06-24 00:00:00,1.85,0.0,1.0,156.0,864.0
1105721,"LARGE, COMFY 1BDR W/CHARACTER!!!",5715989004,verified,Edgar,Brooklyn,Bedford-Stuyvesant,40.68237,-73.9415,False,flexible,Entire home/apt,2011.0,174.0,35.0,3.0,30.0,2022-02-03 00:00:00,0.29,0.0,1.0,209.0,209.0
1106273,Chelsea Studio sublet 1 - 2 months,4828083235,verified,Antony,Manhattan,Chelsea,40.74031,-73.99999,True,moderate,Entire home/apt,2021.0,323.0,65.0,3.0,3.0,2015-07-17 00:00:00,0.03,0.0,1.0,209.0,388.0
1106825,LUX APT IN TIMES SQUARE NEW BUILDING,93725364475,unconfirmed,Aiden,Manhattan,Hell's Kitchen,40.76307,-73.99665,False,moderate,Entire home/apt,2003.0,539.0,108.0,3.0,41.0,2025-06-26 00:00:00,0.38,2.0,1.0,209.0,647.0
1107378,Designer 1 BR Duplex w/ Terrace- Spectacular Views,11711269275,verified,Antony,Manhattan,Lower East Side,40.71882,-73.98852,False,strict,Entire home/apt,2003.0,232.0,46.0,3.0,109.0,2019-06-15 00:00:00,1.04,2.0,1.0,209.0,278.0
1107930,Lovely Apt & Garden;  Legal;  Best Area; Amenities,47754762661,unconfirmed,Clark,Brooklyn,South Slope,40.6693,-73.98804,False,flexible,Entire home/apt,2003.0,968.0,194.0,3.0,151.0,2019-06-22 00:00:00,1.43,4.0,3.0,209.0,1162.0
1108482,1 Bedroom in 2 Bdrm Apt- Upper East,53580758729,unconfirmed,Unknown,Manhattan,Upper East Side,40.77333,-73.95199,False,flexible,Private room,2003.0,460.0,92.0,14.0,0.0,Unknown,0.0,1.0,2.0,209.0,552.0
1109035,Lower East Side $57~/night,66711255974,verified,Unknown,Manhattan,Lower East Side,40.72319,-73.99201,False,moderate,Private room,2003.0,81.0,16.0,1.0,285.0,2019-06-22 00:00:00,2.69,1.0,1.0,209.0,97.0
1109587,Prime Location in Manhattan,47239505401,verified,Unknown,Unknown,Chelsea,40.74859,-73.99671,True,flexible,Private room,2003.0,267.0,53.0,1.0,375.0,2019-06-18 00:00:00,3.52,3.0,1.0,209.0,320.0
1110139,( F) Excellent/Pvt Rm,39463875808,unconfirmed,Unknown,Queens,Jamaica,40.67252,-73.76597,True,moderate,Private room,2003.0,1084.0,217.0,2.0,52.0,2019-05-20 00:00:00,0.49,2.0,2.0,209.0,1301.0
1110691,"Quiet, sunny Midtown Manhattan apt.",72064826815,verified,Unknown,Manhattan,Hell's Kitchen,40.76244,-73.99271,True,flexible,Entire home/apt,2013.0,402.0,80.0,5.0,10.0,2019-01-07 00:00:00,1.01,3.0,1.0,209.0,482.0
1111244,Big Room/Washer-Dryer/Wifi/AC/JMZ,43945171386,verified,Unknown,Brooklyn,Bedford-Stuyvesant,40.69546,-73.93503,Unknown,Unknown,Private room,2003.0,457.0,91.0,2.0,11.0,2017-11-13 00:00:00,0.48,3.0,1.0,209.0,548.0
1111796,cozy studio with parking spot,16211727428,unconfirmed,Dale,Queens,Middle Village,40.71722,-73.87856,Unknown,Unknown,Entire home/apt,2003.0,938.0,188.0,30.0,33.0,2015-09-05 00:00:00,0.31,4.0,5.0,209.0,1126.0
1112348,Clean and convenient 2BR apartment,51018805199,unconfirmed,Lydia,Queens,Ridgewood,40.70234,-73.89816,Unknown,Unknown,Private room,2003.0,405.0,81.0,7.0,6.0,2015-08-10 00:00:00,0.06,3.0,5.0,420.0,486.0
1116214,Cozy bedroom by Yankee Stadium,30253075852,Unknown,Vincent,Bronx,Highbridge,40.83075,-73.93058,True,flexible,Private room,2007.0,538.0,108.0,1.0,138.0,2019-06-30 00:00:00,1.45,1.0,3.0,138.0,646.0
1116767,Great apartment with private bathroom and entrance,50778476532,Unknown,Frederick,Manhattan,East Harlem,40.79958,-73.94275,False,flexible,Private room,2007.0,252.0,50.0,5.0,204.0,2019-06-23 00:00:00,1.92,1.0,1.0,327.0,302.0
1117319,Private Garden Apt â€¢ New Renovation,760769897,Unknown,Ryan,Brooklyn,Williamsburg,40.71625,-73.93845,True,moderate,Entire home/apt,2020.0,619.0,176.0,2.0,253.0,2019-02-07 00:00:00,3.04,3.0,1.0,124.0,795.0
1117871,Modern comfort in art infused landmark Brownstone,25801284480,Unknown,Tiana,Brooklyn,Bedford-Stuyvesant,40.6829,-73.93549,True,strict,Private room,2019.0,619.0,152.0,2.0,23.0,2019-01-07 00:00:00,0.22,5.0,1.0,137.0,771.0
1118424,"NOHO/EAST VILLAGE, PRIVATE 1/2 BATH",62325020363,Unknown,Perkins,Manhattan,NoHo,40.72773,-73.99134,True,flexible,Private room,2016.0,619.0,151.0,2.0,115.0,2018-05-12 00:00:00,1.17,2.0,1.0,192.0,770.0
1118976,Sleek & Comfortable Soho Apt,47502993049,Unknown,Brown,Manhattan,West Village,40.72861,-74.0049,False,moderate,Entire home/apt,2006.0,619.0,48.0,5.0,129.0,2019-05-19 00:00:00,0.0,2.0,1.0,81.0,667.0
1119528,Spacious Williamsburg Share w/ LOFT BED,21636248705,verified,Perry,Brooklyn,Williamsburg,40.70979,-73.95162,False,strict,Private room,2017.0,131.0,26.0,4.0,82.0,2019-10-06 00:00:00,0.0,4.0,2.0,361.0,157.0
1120081,Cozy 2 br in sunny Fort Greene apt,30191089894,unconfirmed,Andrews,Brooklyn,Fort Greene,40.68656,-73.97525,False,strict,Private room,2005.0,444.0,89.0,3.0,37.0,2018-12-31 00:00:00,0.35,1.0,1.0,341.0,533.0
1120633,Cozy East Village Railroad 1 Bed!,79861348248,verified,Cooper,Manhattan,East Village,40.72752,-73.98432,False,strict,Entire home/apt,2010.0,1089.0,218.0,1.0,204.0,2019-01-07 00:00:00,2.04,5.0,1.0,353.0,1307.0
1121185,1 Bedroom Loft w/ Private Roof Deck,11696098683,unconfirmed,Foster,Brooklyn,Greenpoint,40.729,-73.95829,True,strict,Entire home/apt,2017.0,518.0,104.0,2.0,69.0,2019-06-13 00:00:00,0.65,2.0,1.0,213.0,622.0
1121737,City Room - Private & Comfy Bedroom,38264908739,verified,Morrison,Manhattan,Harlem,40.81219,-73.94499,True,strict,Private room,2010.0,220.0,44.0,1.0,192.0,Unknown,1.84,5.0,5.0,137.0,264.0
1122290,Elegant NYC Pad,49921339869,unconfirmed,Bennett,Queens,Ditmars Steinway,40.77185,-73.90502,True,moderate,Entire home/apt,2016.0,1133.0,227.0,2.0,17.0,Unknown,0.16,3.0,1.0,336.0,1360.0
1122842,"Clean & bright 1BR in Cobble Hill, GREAT location!",38579657286,unconfirmed,Baker,Brooklyn,Cobble Hill,40.68926,-73.99386,True,strict,Entire home/apt,2021.0,316.0,63.0,2.0,222.0,Unknown,2.12,2.0,1.0,23.0,379.0
1123394,"Modern, Large East Village Loft",13467711251,unconfirmed,Spencer,Manhattan,East Village,40.72821,-73.98701,True,flexible,Entire home/apt,2015.0,396.0,79.0,3.0,205.0,2019-06-23 00:00:00,1.96,4.0,1.0,19.0,475.0
1123947,"Great new apt, close to everything",79638424542,verified,Ross,Manhattan,Hell's Kitchen,40.7672,-73.98508,False,flexible,Entire home/apt,2020.0,813.0,163.0,3.0,94.0,2019-09-06 00:00:00,0.96,5.0,1.0,395.0,976.0
1124499,Quiet & Clean Retreat in the City,18399221085,unconfirmed,Rogers,Manhattan,East Village,40.73012,-73.99053,False,moderate,Entire home/apt,2017.0,111.0,22.0,3.0,7.0,2019-05-24 00:00:00,0.07,3.0,1.0,410.0,133.0
1125051,Stylish Large Gramercy Loft!,80178020812,unconfirmed,Martin,Manhattan,Flatiron District,40.7403,-73.98498,True,strict,Entire home/apt,2020.0,908.0,182.0,2.0,108.0,2019-06-30 00:00:00,1.09,2.0,1.0,78.0,1090.0
1125604,The Brownstone-Luxury 1 Bd Apt/NYC,95734990661,verified,Dixon,Manhattan,Harlem,40.80931,-73.94343,True,moderate,Entire home/apt,2008.0,823.0,165.0,3.0,222.0,2019-06-26 00:00:00,2.1,5.0,2.0,188.0,988.0
1126156,PRIVATE Room on Historic Sugar Hill,46480721644,unconfirmed,Allen,Manhattan,Harlem,40.8251,-73.94287,True,flexible,Private room,2011.0,186.0,37.0,1.0,458.0,2019-03-07 00:00:00,4.58,4.0,2.0,338.0,223.0
1126708,South Slope Green,20576025416,verified,Murphy,Brooklyn,Windsor Terrace,40.6585,-73.98397,False,strict,Private room,2021.0,84.0,17.0,2.0,21.0,2019-05-17 00:00:00,0.26,1.0,1.0,66.0,101.0
1127260,"17 Flr. Manhattan Views, Nr. Subway",81471714501,unconfirmed,Clark,Manhattan,Roosevelt Island,40.76193,-73.9501,False,moderate,Private room,2018.0,241.0,48.0,7.0,17.0,2019-08-05 00:00:00,0.3,4.0,1.0,322.0,289.0
1127813,"Spacious 1BR, Adorable Clean Quiet",5961679794,verified,Montgomery,Manhattan,Lower East Side,40.72052,-73.98589,False,strict,Entire home/apt,2017.0,54.0,11.0,3.0,41.0,2019-02-01 00:00:00,0.39,3.0,1.0,322.0,65.0
